number,name,type,description
40905,LegSettlRatePostponementSurvey,BOOLEAN,
40906,LegSettlRatePostponementCalculationAgent,INT,
40907,StreamEffectiveDateUnadjusted,LOCALMKTDATE,
40908,StreamEffectiveDateBusinessDayConvention,INT,
40909,StreamEffectiveDateBusinessCenter,STRING,
40910,StreamEffectiveDateRelativeTo,INT,
40911,StreamEffectiveDateOffsetPeriod,INT,
40912,StreamEffectiveDateOffsetUnit,STRING,
40913,StreamEffectiveDateOffsetDayType,INT,
40914,StreamEffectiveDateAdjusted,LOCALMKTDATE,
40915,UnderlyingSettlRateFallbackReferencePage,STRING,
40916,CashSettlValuationSubsequentBusinessDaysOffset,INT,
40917,CashSettlNumOfValuationDates,INT,
40918,UnderlyingProvisionPartyRoleQualifier,INT,
40919,PaymentPriceType,INT,
40920,PaymentStreamPaymentDateOffsetDayType,INT,
40921,BusinessDayConvention,INT,
40922,DateRollConvention,STRING,
40923,NoLegBusinessCenters,NUMINGROUP,
40924,LegBusinessCenter,STRING,
40925,LegBusinessDayConvention,INT,
40926,LegDateRollConvention,STRING,
40927,NoLegPaymentScheduleFixingDateBusinessCenters,NUMINGROUP,
40928,NoLegPaymentScheduleInterimExchangeDateBusinessCenters,NUMINGROUP,
40929,NoLegPaymentStreamNonDeliverableFixingDateBusinessCenters,NUMINGROUP,
40930,NoLegPaymentStreamPaymentDateBusinessCenters,NUMINGROUP,
40931,NoLegPaymentStreamResetDateBusinessCenters,NUMINGROUP,
40932,NoLegPaymentStreamInitialFixingDateBusinessCenters,NUMINGROUP,
40933,NoLegPaymentStreamFixingDateBusinessCenters,NUMINGROUP,
40934,NoLegProvisionCashSettlPaymentDateBusinessCenters,NUMINGROUP,
40935,NoLegProvisionCashSettlValueDateBusinessCenters,NUMINGROUP,
40936,NoLegProvisionOptionExerciseBusinessCenters,NUMINGROUP,
40937,NoLegProvisionOptionExpirationDateBusinessCenters,NUMINGROUP,
40938,NoLegProvisionOptionRelevantUnderlyingDateBusinessCenters,NUMINGROUP,
40939,NoLegProvisionDateBusinessCenters,NUMINGROUP,
40940,NoLegStreamCalculationPeriodBusinessCenters,NUMINGROUP,
40941,NoLegStreamFirstPeriodStartDateBusinessCenters,NUMINGROUP,
40942,NoLegStreamEffectiveDateBusinessCenters,NUMINGROUP,
40943,NoLegStreamTerminationDateBusinessCenters,NUMINGROUP,
40944,NoPaymentBusinessCenters,NUMINGROUP,
40945,NoPaymentScheduleInterimExchangeDateBusinessCenters,NUMINGROUP,
40946,NoPaymentStreamNonDeliverableFixingDatesBusinessCenters,NUMINGROUP,
40947,NoPaymentStreamPaymentDateBusinessCenters,NUMINGROUP,
40948,NoPaymentStreamResetDateBusinessCenters,NUMINGROUP,
40949,NoPaymentStreamInitialFixingDateBusinessCenters,NUMINGROUP,
40950,NoPaymentStreamFixingDateBusinessCenters,NUMINGROUP,
40951,NoProtectionTermEventNewsSources,NUMINGROUP,
40952,NoProvisionCashSettlPaymentDateBusinessCenters,NUMINGROUP,
40953,NoProvisionCashSettlValueDateBusinessCenters,NUMINGROUP,
40954,NoProvisionOptionExerciseBusinessCenters,NUMINGROUP,
40955,NoProvisionOptionExpirationDateBusinessCenters,NUMINGROUP,
40956,NoProvisionOptionRelevantUnderlyingDateBusinessCenters,NUMINGROUP,
40957,NoProvisionDateBusinessCenters,NUMINGROUP,
40958,NoStreamCalculationPeriodBusinessCenters,NUMINGROUP,
40959,NoStreamFirstPeriodStartDateBusinessCenters,NUMINGROUP,
40960,NoStreamEffectiveDateBusinessCenters,NUMINGROUP,
40961,NoStreamTerminationDateBusinessCenters,NUMINGROUP,
40962,NoUnderlyingBusinessCenters,NUMINGROUP,
40963,UnderlyingBusinessCenter,STRING,
40964,UnderlyingBusinessDayConvention,INT,
40965,UnderlyingDateRollConvention,STRING,
40966,NoUnderlyingPaymentScheduleFixingDateBusinessCenters,NUMINGROUP,
40967,NoUnderlyingPaymentScheduleInterimExchangeDateBusinessCenters,NUMINGROUP,
40968,NoUnderlyingPaymentStreamNonDeliverableFixingDatesBizCenters,NUMINGROUP,
40969,NoUnderlyingPaymentStreamPaymentDateBusinessCenters,NUMINGROUP,
40970,NoUnderlyingPaymentStreamResetDateBusinessCenters,NUMINGROUP,
40971,NoUnderlyingPaymentStreamInitialFixingDateBusinessCenters,NUMINGROUP,
40972,NoUnderlyingPaymentStreamFixingDateBusinessCenters,NUMINGROUP,
40973,NoUnderlyingStreamCalculationPeriodBusinessCenters,NUMINGROUP,
40974,NoUnderlyingStreamFirstPeriodStartDateBusinessCenters,NUMINGROUP,
40975,NoUnderlyingStreamEffectiveDateBusinessCenters,NUMINGROUP,
40976,NoUnderlyingStreamTerminationDateBusinessCenters,NUMINGROUP,
40977,NoPaymentScheduleFixingDateBusinessCenters,NUMINGROUP,
40978,EncodedLegStreamTextLen,LENGTH,
40979,EncodedLegStreamText,DATA,
40980,EncodedLegProvisionTextLen,LENGTH,
40981,EncodedLegProvisionText,DATA,
40982,EncodedStreamTextLen,LENGTH,
40983,EncodedStreamText,DATA,
40984,EncodedPaymentTextLen,LENGTH,
40985,EncodedPaymentText,DATA,
40986,EncodedProvisionTextLen,LENGTH,
40987,EncodedProvisionText,DATA,
40988,EncodedUnderlyingStreamTextLen,LENGTH,
40989,EncodedUnderlyingStreamText,DATA,
40990,LegMarketDisruptionFallbackValue,STRING,
40991,MarketDisruptionValue,STRING,
40992,MarketDisruptionFallbackValue,STRING,
40993,PaymentSubType,INT,
40994,NoComplexEventAveragingObservations,NUMINGROUP,
40995,ComplexEventAveragingObservationNumber,INT,
40996,ComplexEventAveragingWeight,FLOAT,
40997,NoComplexEventCreditEvents,NUMINGROUP,
40998,ComplexEventCreditEventType,STRING,
40999,ComplexEventCreditEventValue,STRING,
41000,ComplexEventCreditEventCurrency,CURRENCY,
41001,ComplexEventCreditEventPeriod,INT,
41002,ComplexEventCreditEventUnit,STRING,
41003,ComplexEventCreditEventDayType,INT,
41004,ComplexEventCreditEventRateSource,INT,
41005,NoComplexEventCreditEventQualifiers,NUMINGROUP,
41006,ComplexEventCreditEventQualifier,CHAR,
41007,NoComplexEventPeriodDateTimes,NUMINGROUP,
41008,ComplexEventPeriodDate,LOCALMKTDATE,
41009,ComplexEventPeriodTime,LOCALMKTTIME,
41010,NoComplexEventPeriods,NUMINGROUP,
41011,ComplexEventPeriodType,INT,
41012,ComplexEventBusinessCenter,STRING,
41013,NoComplexEventRateSources,NUMINGROUP,
41014,ComplexEventRateSource,INT,
41015,ComplexEventRateSourceType,INT,
41016,ComplexEventReferencePage,STRING,
41017,ComplexEventReferencePageHeading,STRING,
41018,NoComplexEventDateBusinessCenters,NUMINGROUP,
41019,ComplexEventDateBusinessCenter,STRING,
41020,ComplexEventDateUnadjusted,LOCALMKTDATE,
41021,ComplexEventDateRelativeTo,INT,
41022,ComplexEventDateOffsetPeriod,INT,
41023,ComplexEventDateOffsetUnit,STRING,
41024,ComplexEventDateOffsetDayType,INT,
41025,ComplexEventDateBusinessDayConvention,INT,
41026,ComplexEventDateAdjusted,LOCALMKTDATE,
41027,ComplexEventFixingTime,LOCALMKTTIME,
41028,ComplexEventFixingTimeBusinessCenter,STRING,
41029,NoComplexEventCreditEventSources,NUMINGROUP,
41030,ComplexEventCreditEventSource,STRING,
41031,NoComplexEventSchedules,NUMINGROUP,
41032,ComplexEventScheduleStartDate,LOCALMKTDATE,
41033,ComplexEventScheduleEndDate,LOCALMKTDATE,
41034,ComplexEventScheduleFrequencyPeriod,INT,
41035,ComplexEventScheduleFrequencyUnit,STRING,
41036,ComplexEventScheduleRollConvention,STRING,
41037,NoDeliverySchedules,NUMINGROUP,
41038,DeliveryScheduleType,INT,
41039,DeliveryScheduleXID,XID,
41040,DeliveryScheduleNotional,QTY,
41041,DeliveryScheduleNotionalUnitOfMeasure,STRING,
41042,DeliveryScheduleNotionalCommodityFrequency,INT,
41043,DeliveryScheduleNegativeTolerance,FLOAT,
41044,DeliverySchedulePositiveTolerance,FLOAT,
41045,DeliveryScheduleToleranceUnitOfMeasure,STRING,
41046,DeliveryScheduleToleranceType,INT,
41047,DeliveryScheduleSettlCountry,COUNTRY,
41048,DeliveryScheduleSettlTimeZone,STRING,
41049,DeliveryScheduleSettlFlowType,INT,
41050,DeliveryScheduleSettlHolidaysProcessingInstruction,INT,
41051,NoDeliveryScheduleSettlDays,NUMINGROUP,
41052,DeliveryScheduleSettlDay,INT,
41053,DeliveryScheduleSettlTotalHours,INT,
41054,NoDeliveryScheduleSettlTimes,NUMINGROUP,
41055,DeliveryScheduleSettlStart,STRING,
41056,DeliveryScheduleSettlEnd,STRING,
41057,DeliveryScheduleSettlTimeType,INT,
41058,DeliveryStreamType,INT,
41059,DeliveryStreamPipeline,STRING,
41060,DeliveryStreamEntryPoint,STRING,
41061,DeliveryStreamWithdrawalPoint,STRING,
41062,DeliveryStreamDeliveryPoint,STRING,
41063,DeliveryStreamDeliveryRestriction,INT,
41064,DeliveryStreamDeliveryContingency,STRING,
41065,DeliveryStreamDeliveryContingentPartySide,INT,
41066,DeliveryStreamDeliverAtSourceIndicator,BOOLEAN,
41067,DeliveryStreamRiskApportionment,STRING,
41068,DeliveryStreamTitleTransferLocation,STRING,
41069,DeliveryStreamTitleTransferCondition,INT,
41070,DeliveryStreamImporterOfRecord,STRING,
41071,DeliveryStreamNegativeTolerance,FLOAT,
41072,DeliveryStreamPositiveTolerance,FLOAT,
41073,DeliveryStreamToleranceUnitOfMeasure,STRING,
41074,DeliveryStreamToleranceType,INT,
41075,DeliveryStreamToleranceOptionSide,INT,
41076,DeliveryStreamTotalPositiveTolerance,PERCENTAGE,
41077,DeliveryStreamTotalNegativeTolerance,PERCENTAGE,
41078,DeliveryStreamNotionalConversionFactor,FLOAT,
41079,DeliveryStreamTransportEquipment,STRING,
41080,DeliveryStreamElectingPartySide,INT,
41081,NoDeliveryStreamCycles,NUMINGROUP,
41082,DeliveryStreamCycleDesc,STRING,
41083,EncodedDeliveryStreamCycleDescLen,LENGTH,
41084,EncodedDeliveryStreamCycleDesc,DATA,
41085,NoDeliveryStreamCommoditySources,NUMINGROUP,
41086,DeliveryStreamCommoditySource,STRING,
41087,MarketDisruptionProvision,INT,
41088,MarketDisruptionFallbackProvision,INT,
41089,MarketDisruptionMaximumDays,INT,
41090,MarketDisruptionMaterialityPercentage,PERCENTAGE,
41091,MarketDisruptionMinimumFuturesContracts,INT,
41092,NoMarketDisruptionEvents,NUMINGROUP,
41093,MarketDisruptionEvent,STRING,
41094,NoMarketDisruptionFallbacks,NUMINGROUP,
41095,MarketDisruptionFallbackType,STRING,
41096,NoMarketDisruptionFallbackReferencePrices,NUMINGROUP,
41097,MarketDisruptionFallbackUnderlierType,INT,
41098,MarketDisruptionFallbackUnderlierSecurityID,STRING,
41099,MarketDisruptionFallbackUnderlierSecurityIDSource,STRING,
41100,MarketDisruptionFallbackUnderlierSecurityDesc,STRING,
41101,EncodedMarketDisruptionFallbackUnderlierSecurityDescLen,LENGTH,
41102,EncodedMarketDisruptionFallbackUnderlierSecurityDesc,DATA,
41103,MarketDisruptionFallbackOpenUnits,QTY,
41104,MarketDisruptionFallbackBasketCurrency,CURRENCY,
41105,MarketDisruptionFallbackBasketDivisor,FLOAT,
41106,ExerciseDesc,STRING,
41107,EncodedExerciseDescLen,LENGTH,
41108,EncodedExerciseDesc,DATA,
41109,AutomaticExerciseIndicator,BOOLEAN,
41110,AutomaticExerciseThresholdRate,FLOAT,
41111,ExerciseConfirmationMethod,INT,
41112,ManualNoticeBusinessCenter,STRING,
41113,FallbackExerciseIndicator,BOOLEAN,
41114,LimitedRightToConfirmIndicator,BOOLEAN,
41115,ExerciseSplitTicketIndicator,BOOLEAN,
41116,NoOptionExerciseBusinessCenters,NUMINGROUP,
41117,OptionExerciseBusinessCenter,STRING,
41118,OptionExerciseBusinessDayConvention,INT,
41119,OptionExerciseEarliestDateOffsetDayType,INT,
41120,OptionExerciseEarliestDateOffsetPeriod,INT,
41121,OptionExerciseEarliestDateOffsetUnit,STRING,
41122,OptionExerciseFrequencyPeriod,INT,
41123,OptionExerciseFrequencyUnit,STRING,
41124,OptionExerciseStartDateUnadjusted,LOCALMKTDATE,
41125,OptionExerciseStartDateRelativeTo,INT,
41126,OptionExerciseStartDateOffsetPeriod,INT,
41127,OptionExerciseStartDateOffsetUnit,STRING,
41128,OptionExerciseStartDateOffsetDayType,INT,
41129,OptionExerciseStartDateAdjusted,LOCALMKTDATE,
41130,OptionExerciseSkip,INT,
41131,OptionExerciseNominationDeadline,LOCALMKTDATE,
41132,OptionExerciseFirstDateUnadjusted,LOCALMKTDATE,
41133,OptionExerciseLastDateUnadjusted,LOCALMKTDATE,
41134,OptionExerciseEarliestTime,LOCALMKTTIME,
41135,OptionExerciseLatestTime,LOCALMKTTIME,
41136,OptionExerciseTimeBusinessCenter,STRING,
41137,NoOptionExerciseDates,NUMINGROUP,
41138,OptionExerciseDate,LOCALMKTDATE,
41139,OptionExerciseDateType,INT,
41140,NoOptionExerciseExpirationDateBusinessCenters,NUMINGROUP,
41141,OptionExerciseExpirationDateBusinessCenter,STRING,
41142,OptionExerciseExpirationDateBusinessDayConvention,INT,
41143,OptionExerciseExpirationDateRelativeTo,INT,
41144,OptionExerciseExpirationDateOffsetPeriod,INT,
41145,OptionExerciseExpirationDateOffsetUnit,STRING,
41146,OptionExerciseExpirationFrequencyPeriod,INT,
41147,OptionExerciseExpirationFrequencyUnit,STRING,
41148,OptionExerciseExpirationRollConvention,STRING,
41149,OptionExerciseExpirationDateOffsetDayType,INT,
41150,OptionExerciseExpirationTime,LOCALMKTTIME,
41151,OptionExerciseExpirationTimeBusinessCenter,STRING,
41152,NoOptionExerciseExpirationDates,NUMINGROUP,
41153,OptionExerciseExpirationDate,LOCALMKTDATE,
41154,OptionExerciseExpirationDateType,INT,
41155,PaymentUnitOfMeasure,STRING,
41156,PaymentDateRelativeTo,INT,
41157,PaymentDateOffsetPeriod,INT,
41158,PaymentDateOffsetUnit,STRING,
41159,PaymentDateOffsetDayType,INT,
41160,PaymentForwardStartType,INT,
41161,NoPaymentScheduleFixingDays,NUMINGROUP,
41162,PaymentScheduleFixingDayOfWeek,INT,
41163,PaymentScheduleFixingDayNumber,INT,
41164,PaymentScheduleXID,XID,
41165,PaymentScheduleXIDRef,XIDREF,
41166,PaymentScheduleRateCurrency,CURRENCY,
41167,PaymentScheduleRateUnitOfMeasure,STRING,
41168,PaymentScheduleRateConversionFactor,FLOAT,
41169,PaymentScheduleRateSpreadType,INT,
41170,PaymentScheduleSettlPeriodPrice,PRICE,
41171,PaymentScheduleSettlPeriodPriceCurrency,CURRENCY,
41172,PaymentScheduleSettlPeriodPriceUnitOfMeasure,STRING,
41173,PaymentScheduleStepUnitOfMeasure,STRING,
41174,PaymentScheduleFixingDayDistribution,INT,
41175,PaymentScheduleFixingDayCount,INT,
41176,PaymentScheduleFixingLagPeriod,INT,
41177,PaymentScheduleFixingLagUnit,STRING,
41178,PaymentScheduleFixingFirstObservationDateOffsetPeriod,INT,
41179,PaymentScheduleFixingFirstObservationDateOffsetUnit,STRING,
41180,PaymentStreamFlatRateIndicator,BOOLEAN,
41181,PaymentStreamFlatRateAmount,AMT,
41182,PaymentStreamFlatRateCurrency,CURRENCY,
41183,PaymentStreamMaximumPaymentAmount,AMT,
41184,PaymentStreamMaximumPaymentCurrency,CURRENCY,
41185,PaymentStreamMaximumTransactionAmount,AMT,
41186,PaymentStreamMaximumTransactionCurrency,CURRENCY,
41187,PaymentStreamFixedAmountUnitOfMeasure,STRING,
41188,PaymentStreamTotalFixedAmount,AMT,
41189,PaymentStreamWorldScaleRate,FLOAT,
41190,PaymentStreamContractPrice,PRICE,
41191,PaymentStreamContractPriceCurrency,CURRENCY,
41192,NoPaymentStreamPricingBusinessCenters,NUMINGROUP,
41193,PaymentStreamPricingBusinessCenter,STRING,
41194,PaymentStreamRateIndex2CurvePeriod,INT,
41195,PaymentStreamRateIndex2CurveUnit,STRING,
41196,PaymentStreamRateIndexLocation,STRING,
41197,PaymentStreamRateIndexLevel,QTY,
41198,PaymentStreamRateIndexUnitOfMeasure,STRING,
41199,PaymentStreamSettlLevel,INT,
41200,PaymentStreamReferenceLevel,QTY,
41201,PaymentStreamReferenceLevelUnitOfMeasure,STRING,
41202,PaymentStreamReferenceLevelEqualsZeroIndicator,BOOLEAN,
41203,PaymentStreamRateSpreadCurrency,CURRENCY,
41204,PaymentStreamRateSpreadUnitOfMeasure,STRING,
41205,PaymentStreamRateConversionFactor,FLOAT,
41206,PaymentStreamRateSpreadType,INT,
41207,PaymentStreamLastResetRate,PERCENTAGE,
41208,PaymentStreamFinalRate,PERCENTAGE,
41209,PaymentStreamCalculationLagPeriod,INT,
41210,PaymentStreamCalculationLagUnit,STRING,
41211,PaymentStreamFirstObservationDateOffsetPeriod,INT,
41212,PaymentStreamFirstObservationDateOffsetUnit,STRING,
41213,PaymentStreamPricingDayType,INT,
41214,PaymentStreamPricingDayDistribution,INT,
41215,PaymentStreamPricingDayCount,INT,
41216,PaymentStreamPricingBusinessCalendar,STRING,
41217,PaymentStreamPricingBusinessDayConvention,INT,
41218,DeliveryStreamRiskApportionmentSource,STRING,
41219,LegDeliveryStreamRiskApportionmentSource,STRING,
41220,NoPaymentStreamPaymentDates,NUMINGROUP,
41221,PaymentStreamPaymentDate,LOCALMKTDATE,
41222,PaymentStreamPaymentDateType,INT,
41223,PaymentStreamMasterAgreementPaymentDatesIndicator,BOOLEAN,
41224,NoPaymentStreamPricingDates,NUMINGROUP,
41225,PaymentStreamPricingDate,LOCALMKTDATE,
41226,PaymentStreamPricingDateType,INT,
41227,NoPaymentStreamPricingDays,NUMINGROUP,
41228,PaymentStreamPricingDayOfWeek,INT,
41229,PaymentStreamPricingDayNumber,INT,
41230,NoPricingDateBusinessCenters,NUMINGROUP,
41231,PricingDateBusinessCenter,STRING,
41232,PricingDateUnadjusted,LOCALMKTDATE,
41233,PricingDateBusinessDayConvention,INT,
41234,PricingDateAdjusted,LOCALMKTDATE,
41235,PricingTime,LOCALMKTTIME,
41236,PricingTimeBusinessCenter,STRING,
41237,NoStreamAssetAttributes,NUMINGROUP,
41238,StreamAssetAttributeType,STRING,
41239,StreamAssetAttributeValue,STRING,
41240,StreamAssetAttributeLimit,STRING,
41241,NoStreamCalculationPeriodDates,NUMINGROUP,
41242,StreamCalculationPeriodDate,LOCALMKTDATE,
41243,StreamCalculationPeriodDateType,INT,
41244,StreamCalculationPeriodDatesXID,XID,
41245,StreamCalculationPeriodDatesXIDRef,XIDREF,
41246,StreamCalculationBalanceOfFirstPeriod,BOOLEAN,
41247,StreamCalculationCorrectionPeriod,INT,
41248,StreamCalculationCorrectionUnit,STRING,
41249,NoStreamCommoditySettlBusinessCenters,NUMINGROUP,
41250,StreamCommoditySettlBusinessCenter,STRING,
41251,StreamCommodityBase,STRING,
41252,StreamCommodityType,STRING,
41253,StreamCommoditySecurityID,STRING,
41254,StreamCommoditySecurityIDSource,STRING,
41255,StreamCommodityDesc,STRING,
41256,EncodedStreamCommodityDescLen,LENGTH,
41257,EncodedStreamCommodityDesc,DATA,
41258,StreamCommodityUnitOfMeasure,STRING,
41259,StreamCommodityCurrency,CURRENCY,
41260,StreamCommodityExchange,EXCHANGE,
41261,StreamCommodityRateSource,INT,
41262,StreamCommodityRateReferencePage,STRING,
41263,StreamCommodityRateReferencePageHeading,STRING,
41264,StreamDataProvider,STRING,
41265,StreamCommodityPricingType,STRING,
41266,StreamCommodityNearbySettlDayPeriod,INT,
41267,StreamCommodityNearbySettlDayUnit,STRING,
41268,StreamCommoditySettlDateUnadjusted,LOCALMKTDATE,
41269,StreamCommoditySettlDateBusinessDayConvention,INT,
41270,StreamCommoditySettlDateAdjusted,LOCALMKTDATE,
41271,StreamCommoditySettlMonth,INT,
41272,StreamCommoditySettlDateRollPeriod,INT,
41273,StreamCommoditySettlDateRollUnit,STRING,
41274,StreamCommoditySettlDayType,INT,
41275,StreamCommodityXID,XID,
41276,StreamCommodityXIDRef,XIDREF,
41277,NoStreamCommodityAltIDs,NUMINGROUP,
41278,StreamCommodityAltID,STRING,
41279,StreamCommodityAltIDSource,STRING,
41280,NoStreamCommodityDataSources,NUMINGROUP,
41281,StreamCommodityDataSourceID,STRING,
41282,StreamCommodityDataSourceIDType,INT,
41283,NoStreamCommoditySettlDays,NUMINGROUP,
41284,StreamCommoditySettlDay,INT,
41285,StreamCommoditySettlTotalHours,INT,
41286,NoStreamCommoditySettlTimes,NUMINGROUP,
41287,StreamCommoditySettlStart,STRING,
41288,StreamCommoditySettlEnd,STRING,
41289,NoStreamCommoditySettlPeriods,NUMINGROUP,
41290,StreamCommoditySettlCountry,COUNTRY,
41291,StreamCommoditySettlTimeZone,STRING,
41292,StreamCommoditySettlFlowType,INT,
41293,StreamCommoditySettlPeriodNotional,QTY,
41294,StreamCommoditySettlPeriodNotionalUnitOfMeasure,STRING,
41295,StreamCommoditySettlPeriodFrequencyPeriod,INT,
41296,StreamCommoditySettlPeriodFrequencyUnit,STRING,
41297,StreamCommoditySettlPeriodPrice,PRICE,
41298,StreamCommoditySettlPeriodPriceUnitOfMeasure,STRING,
41299,StreamCommoditySettlPeriodPriceCurrency,CURRENCY,
41300,StreamCommoditySettlHolidaysProcessingInstruction,INT,
41301,StreamCommoditySettlPeriodXID,XID,
41302,StreamCommoditySettlPeriodXIDRef,XIDREF,
41303,StreamXID,XID,
41304,PaymentLegRefID,STRING,
41305,StreamNotionalXIDRef,XIDREF,
41306,StreamNotionalFrequencyPeriod,INT,
41307,StreamNotionalFrequencyUnit,STRING,
41308,StreamNotionalCommodityFrequency,INT,
41309,StreamNotionalUnitOfMeasure,STRING,
41310,StreamTotalNotional,QTY,
41311,StreamTotalNotionalUnitOfMeasure,STRING,
41312,NoMandatoryClearingJurisdictions,NUMINGROUP,
41313,MandatoryClearingJurisdiction,STRING,
41314,UnderlyingProtectionTermXIDRef,XIDREF,
41315,UnderlyingSettlTermXIDRef,XIDREF,
41316,NoLegAdditionalTermBondRefs,NUMINGROUP,
41317,LegAdditionalTermBondSecurityID,STRING,
41318,LegAdditionalTermBondSecurityIDSource,STRING,
41319,LegAdditionalTermBondDesc,STRING,
41320,EncodedLegAdditionalTermBondDescLen,LENGTH,
41321,EncodedLegAdditionalTermBondDesc,DATA,
41322,LegAdditionalTermBondCurrency,CURRENCY,
41323,LegAdditionalTermBondIssuer,STRING,
41324,EncodedLegAdditionalTermBondIssuerLen,LENGTH,
41325,EncodedLegAdditionalTermBondIssuer,DATA,
41326,LegAdditionalTermBondSeniority,STRING,
41327,LegAdditionalTermBondCouponType,INT,
41328,LegAdditionalTermBondCouponRate,PERCENTAGE,
41329,LegAdditionalTermBondMaturityDate,LOCALMKTDATE,
41330,LegAdditionalTermBondParValue,AMT,
41331,LegAdditionalTermBondCurrentTotalIssuedAmount,AMT,
41332,LegAdditionalTermBondCouponFrequencyPeriod,INT,
41333,LegAdditionalTermBondCouponFrequencyUnit,STRING,
41334,LegAdditionalTermBondDayCount,INT,
41335,NoLegAdditionalTerms,NUMINGROUP,
41336,LegAdditionalTermConditionPrecedentBondIndicator,BOOLEAN,
41337,LegAdditionalTermDiscrepancyClauseIndicator,BOOLEAN,
41338,UnderlyingMarketDisruptionValue,STRING,
41339,UnderlyingMarketDisruptionFallbackValue,STRING,
41340,NoUnderlyingAdditionalTermBondRefs,NUMINGROUP,
41341,UnderlyingAdditionalTermBondSecurityID,STRING,
41342,NoLegCashSettlDealers,NUMINGROUP,
41343,LegCashSettlDealer,STRING,
41344,NoLegCashSettlTerms,NUMINGROUP,
