component_name,field_number,field_name,field_type,required,component_path
OptionExercise,42597,MakeWholeInterpolationMethod,INT,N,OptionExercise/OptionExerciseMakeWholeProvision
OptionExerciseBusinessCenterGrp,41116,NoOptionExerciseBusinessCenters,GROUP,N,OptionExerciseBusinessCenterGrp
OptionExerciseBusinessCenterGrp,41117,OptionExerciseBusinessCenter,STRING,N,OptionExerciseBusinessCenterGrp/NoOptionExerciseBusinessCenters
OptionExerciseDateGrp,41137,NoOptionExerciseDates,GROUP,N,OptionExerciseDateGrp
OptionExerciseDateGrp,41138,OptionExerciseDate,LOCALMKTDATE,N,OptionExerciseDateGrp/NoOptionExerciseDates
OptionExerciseDateGrp,41139,OptionExerciseDateType,INT,N,OptionExerciseDateGrp/NoOptionExerciseDates
OptionExerciseDates,41118,OptionExerciseBusinessDayConvention,INT,N,OptionExerciseDates
OptionExerciseDates,41116,NoOptionExerciseBusinessCenters,GROUP,N,OptionExerciseDates/OptionExerciseBusinessCenterGrp
OptionExerciseDates,41117,OptionExerciseBusinessCenter,STRING,N,OptionExerciseDates/OptionExerciseBusinessCenterGrp/NoOptionExerciseBusinessCenters
OptionExerciseDates,41137,NoOptionExerciseDates,GROUP,N,OptionExerciseDates/OptionExerciseDateGrp
OptionExerciseDates,41138,OptionExerciseDate,LOCALMKTDATE,N,OptionExerciseDates/OptionExerciseDateGrp/NoOptionExerciseDates
OptionExerciseDates,41139,OptionExerciseDateType,INT,N,OptionExerciseDates/OptionExerciseDateGrp/NoOptionExerciseDates
OptionExerciseDates,41119,OptionExerciseEarliestDateOffsetDayType,INT,N,OptionExerciseDates
OptionExerciseDates,41120,OptionExerciseEarliestDateOffsetPeriod,INT,N,OptionExerciseDates
OptionExerciseDates,41121,OptionExerciseEarliestDateOffsetUnit,STRING,N,OptionExerciseDates
OptionExerciseDates,41122,OptionExerciseFrequencyPeriod,INT,N,OptionExerciseDates
OptionExerciseDates,41123,OptionExerciseFrequencyUnit,STRING,N,OptionExerciseDates
OptionExerciseDates,41124,OptionExerciseStartDateUnadjusted,LOCALMKTDATE,N,OptionExerciseDates
OptionExerciseDates,41125,OptionExerciseStartDateRelativeTo,INT,N,OptionExerciseDates
OptionExerciseDates,41126,OptionExerciseStartDateOffsetPeriod,INT,N,OptionExerciseDates
OptionExerciseDates,41127,OptionExerciseStartDateOffsetUnit,STRING,N,OptionExerciseDates
OptionExerciseDates,41128,OptionExerciseStartDateOffsetDayType,INT,N,OptionExerciseDates
OptionExerciseDates,41129,OptionExerciseStartDateAdjusted,LOCALMKTDATE,N,OptionExerciseDates
OptionExerciseDates,41130,OptionExerciseSkip,INT,N,OptionExerciseDates
OptionExerciseDates,41131,OptionExerciseNominationDeadline,LOCALMKTDATE,N,OptionExerciseDates
OptionExerciseDates,41132,OptionExerciseFirstDateUnadjusted,LOCALMKTDATE,N,OptionExerciseDates
OptionExerciseDates,41133,OptionExerciseLastDateUnadjusted,LOCALMKTDATE,N,OptionExerciseDates
OptionExerciseDates,41134,OptionExerciseEarliestTime,LOCALMKTTIME,N,OptionExerciseDates
OptionExerciseDates,41135,OptionExerciseLatestTime,LOCALMKTTIME,N,OptionExerciseDates
OptionExerciseDates,41136,OptionExerciseTimeBusinessCenter,STRING,N,OptionExerciseDates
OptionExerciseExpiration,41142,OptionExerciseExpirationDateBusinessDayConvention,INT,N,OptionExerciseExpiration
OptionExerciseExpiration,41140,NoOptionExerciseExpirationDateBusinessCenters,GROUP,N,OptionExerciseExpiration/OptionExerciseExpirationDateBusinessCenterGrp
OptionExerciseExpiration,41141,OptionExerciseExpirationDateBusinessCenter,STRING,N,OptionExerciseExpiration/OptionExerciseExpirationDateBusinessCenterGrp/NoOptionExerciseExpirationDateBusinessCenters
OptionExerciseExpiration,41152,NoOptionExerciseExpirationDates,GROUP,N,OptionExerciseExpiration/OptionExerciseExpirationDateGrp
OptionExerciseExpiration,41153,OptionExerciseExpirationDate,LOCALMKTDATE,N,OptionExerciseExpiration/OptionExerciseExpirationDateGrp/NoOptionExerciseExpirationDates
OptionExerciseExpiration,41154,OptionExerciseExpirationDateType,INT,N,OptionExerciseExpiration/OptionExerciseExpirationDateGrp/NoOptionExerciseExpirationDates
OptionExerciseExpiration,41143,OptionExerciseExpirationDateRelativeTo,INT,N,OptionExerciseExpiration
OptionExerciseExpiration,41144,OptionExerciseExpirationDateOffsetPeriod,INT,N,OptionExerciseExpiration
OptionExerciseExpiration,41145,OptionExerciseExpirationDateOffsetUnit,STRING,N,OptionExerciseExpiration
OptionExerciseExpiration,41146,OptionExerciseExpirationFrequencyPeriod,INT,N,OptionExerciseExpiration
OptionExerciseExpiration,41147,OptionExerciseExpirationFrequencyUnit,STRING,N,OptionExerciseExpiration
OptionExerciseExpiration,41148,OptionExerciseExpirationRollConvention,STRING,N,OptionExerciseExpiration
OptionExerciseExpiration,41149,OptionExerciseExpirationDateOffsetDayType,INT,N,OptionExerciseExpiration
OptionExerciseExpiration,41150,OptionExerciseExpirationTime,LOCALMKTTIME,N,OptionExerciseExpiration
OptionExerciseExpiration,41151,OptionExerciseExpirationTimeBusinessCenter,STRING,N,OptionExerciseExpiration
OptionExerciseExpirationDateBusinessCenterGrp,41140,NoOptionExerciseExpirationDateBusinessCenters,GROUP,N,OptionExerciseExpirationDateBusinessCenterGrp
OptionExerciseExpirationDateBusinessCenterGrp,41141,OptionExerciseExpirationDateBusinessCenter,STRING,N,OptionExerciseExpirationDateBusinessCenterGrp/NoOptionExerciseExpirationDateBusinessCenters
OptionExerciseExpirationDateGrp,41152,NoOptionExerciseExpirationDates,GROUP,N,OptionExerciseExpirationDateGrp
OptionExerciseExpirationDateGrp,41153,OptionExerciseExpirationDate,LOCALMKTDATE,N,OptionExerciseExpirationDateGrp/NoOptionExerciseExpirationDates
OptionExerciseExpirationDateGrp,41154,OptionExerciseExpirationDateType,INT,N,OptionExerciseExpirationDateGrp/NoOptionExerciseExpirationDates
OptionExerciseMakeWholeProvision,42591,MakeWholeDate,LOCALMKTDATE,N,OptionExerciseMakeWholeProvision
OptionExerciseMakeWholeProvision,42592,MakeWholeAmount,AMT,N,OptionExerciseMakeWholeProvision
OptionExerciseMakeWholeProvision,42593,MakeWholeBenchmarkCurveName,STRING,N,OptionExerciseMakeWholeProvision
OptionExerciseMakeWholeProvision,42594,MakeWholeBenchmarkCurvePoint,STRING,N,OptionExerciseMakeWholeProvision
OptionExerciseMakeWholeProvision,42595,MakeWholeRecallSpread,PRICEOFFSET,N,OptionExerciseMakeWholeProvision
OptionExerciseMakeWholeProvision,42596,MakeWholeBenchmarkQuote,INT,N,OptionExerciseMakeWholeProvision
OptionExerciseMakeWholeProvision,42597,MakeWholeInterpolationMethod,INT,N,OptionExerciseMakeWholeProvision
OrdAllocGrp,73,NoOrders,GROUP,N,OrdAllocGrp
OrdAllocGrp,11,ClOrdID,STRING,N,OrdAllocGrp/NoOrders
OrdAllocGrp,37,OrderID,STRING,N,OrdAllocGrp/NoOrders
OrdAllocGrp,198,SecondaryOrderID,STRING,N,OrdAllocGrp/NoOrders
OrdAllocGrp,526,SecondaryClOrdID,STRING,N,OrdAllocGrp/NoOrders
OrdAllocGrp,66,ListID,STRING,N,OrdAllocGrp/NoOrders
OrdAllocGrp,38,OrderQty,QTY,N,OrdAllocGrp/NoOrders
OrdAllocGrp,799,OrderAvgPx,PRICE,N,OrdAllocGrp/NoOrders
OrdAllocGrp,800,OrderBookingQty,QTY,N,OrdAllocGrp/NoOrders
OrdAllocGrp,40,OrdType,CHAR,N,OrdAllocGrp/NoOrders
OrdListStatGrp,73,NoOrders,GROUP,N,OrdListStatGrp
OrdListStatGrp,11,ClOrdID,STRING,N,OrdListStatGrp/NoOrders
OrdListStatGrp,37,OrderID,STRING,N,OrdListStatGrp/NoOrders
OrdListStatGrp,526,SecondaryClOrdID,STRING,N,OrdListStatGrp/NoOrders
OrdListStatGrp,14,CumQty,QTY,Y,OrdListStatGrp/NoOrders
OrdListStatGrp,39,OrdStatus,CHAR,Y,OrdListStatGrp/NoOrders
OrdListStatGrp,636,WorkingIndicator,BOOLEAN,N,OrdListStatGrp/NoOrders
OrdListStatGrp,151,LeavesQty,QTY,Y,OrdListStatGrp/NoOrders
OrdListStatGrp,84,CxlQty,QTY,Y,OrdListStatGrp/NoOrders
OrdListStatGrp,6,AvgPx,PRICE,Y,OrdListStatGrp/NoOrders
OrdListStatGrp,103,OrdRejReason,INT,N,OrdListStatGrp/NoOrders
OrdListStatGrp,58,Text,STRING,N,OrdListStatGrp/NoOrders
OrdListStatGrp,354,EncodedTextLen,LENGTH,N,OrdListStatGrp/NoOrders
OrdListStatGrp,355,EncodedText,DATA,N,OrdListStatGrp/NoOrders
OrdTypeRules,1237,NoOrdTypeRules,GROUP,N,OrdTypeRules
OrdTypeRules,40,OrdType,CHAR,N,OrdTypeRules/NoOrdTypeRules
OrderAggregationGrp,73,NoOrders,GROUP,N,OrderAggregationGrp
OrderAggregationGrp,11,ClOrdID,STRING,N,OrderAggregationGrp/NoOrders
OrderAggregationGrp,37,OrderID,STRING,N,OrderAggregationGrp/NoOrders
OrderAggregationGrp,38,OrderQty,QTY,N,OrderAggregationGrp/NoOrders
OrderAggregationGrp,799,OrderAvgPx,PRICE,N,OrderAggregationGrp/NoOrders
OrderAttributeGrp,2593,NoOrderAttributes,GROUP,N,OrderAttributeGrp
OrderAttributeGrp,2594,OrderAttributeType,INT,N,OrderAttributeGrp/NoOrderAttributes
OrderAttributeGrp,2595,OrderAttributeValue,STRING,N,OrderAttributeGrp/NoOrderAttributes
OrderEntryAckGrp,2428,NoOrderEntries,GROUP,N,OrderEntryAckGrp
OrderEntryAckGrp,39,OrdStatus,CHAR,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,150,ExecType,CHAR,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,2431,ExecTypeReason,INT,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,2429,OrderEntryAction,CHAR,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,2430,OrderEntryID,INT,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,11,ClOrdID,STRING,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,41,OrigClOrdID,STRING,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,37,OrderID,STRING,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,103,OrdRejReason,INT,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,14,CumQty,QTY,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,151,LeavesQty,QTY,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,84,CxlQty,QTY,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,40,OrdType,CHAR,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,44,Price,PRICE,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,54,Side,CHAR,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryAckGrp,59,TimeInForce,CHAR,N,OrderEntryAckGrp/NoOrderEntries
OrderEntryGrp,2428,NoOrderEntries,GROUP,N,OrderEntryGrp
OrderEntryGrp,2429,OrderEntryAction,CHAR,N,OrderEntryGrp/NoOrderEntries
OrderEntryGrp,2430,OrderEntryID,INT,N,OrderEntryGrp/NoOrderEntries
OrderEntryGrp,11,ClOrdID,STRING,N,OrderEntryGrp/NoOrderEntries
OrderEntryGrp,41,OrigClOrdID,STRING,N,OrderEntryGrp/NoOrderEntries
OrderEntryGrp,37,OrderID,STRING,N,OrderEntryGrp/NoOrderEntries
OrderEntryGrp,40,OrdType,CHAR,N,OrderEntryGrp/NoOrderEntries
OrderEntryGrp,44,Price,PRICE,N,OrderEntryGrp/NoOrderEntries
OrderEntryGrp,54,Side,CHAR,N,OrderEntryGrp/NoOrderEntries
OrderEntryGrp,59,TimeInForce,CHAR,N,OrderEntryGrp/NoOrderEntries
OrderEventGrp,1795,NoOrderEvents,GROUP,N,OrderEventGrp
OrderEventGrp,1796,OrderEventType,INT,N,OrderEventGrp/NoOrderEvents
OrderEventGrp,1797,OrderEventExecID,STRING,N,OrderEventGrp/NoOrderEvents
OrderEventGrp,1798,OrderEventReason,INT,N,OrderEventGrp/NoOrderEvents
OrderEventGrp,1799,OrderEventPx,PRICE,N,OrderEventGrp/NoOrderEvents
OrderEventGrp,1800,OrderEventQty,QTY,N,OrderEventGrp/NoOrderEvents
OrderEventGrp,1801,OrderEventLiquidityIndicator,INT,N,OrderEventGrp/NoOrderEvents
OrderEventGrp,1802,OrderEventText,STRING,N,OrderEventGrp/NoOrderEvents
OrderQtyData,38,OrderQty,QTY,N,OrderQtyData
OrderQtyData,152,CashOrderQty,QTY,N,OrderQtyData
OrderQtyData,516,OrderPercent,PERCENTAGE,N,OrderQtyData
OrderQtyData,468,RoundingDirection,CHAR,N,OrderQtyData
OrderQtyData,469,RoundingModulus,FLOAT,N,OrderQtyData
Parties,453,NoPartyIDs,GROUP,N,Parties
Parties,448,PartyID,STRING,N,Parties/NoPartyIDs
Parties,447,PartyIDSource,CHAR,N,Parties/NoPartyIDs
Parties,452,PartyRole,INT,N,Parties/NoPartyIDs
Parties,2376,PartyRoleQualifier,INT,N,Parties/NoPartyIDs
PartyDetailAckGrp,1676,NoPartyUpdates,GROUP,N,PartyDetailAckGrp
PartyDetailAckGrp,1324,ListUpdateAction,CHAR,N,PartyDetailAckGrp/NoPartyUpdates
PartyDetailAckGrp,1879,PartyDetailDefinitionStatus,INT,N,PartyDetailAckGrp/NoPartyUpdates
PartyDetailAckGrp,1880,PartyDetailDefinitionResult,INT,N,PartyDetailAckGrp/NoPartyUpdates
PartyDetailAckGrp,1328,RejectText,STRING,N,PartyDetailAckGrp/NoPartyUpdates
PartyDetailAckGrp,1664,EncodedRejectTextLen,LENGTH,N,PartyDetailAckGrp/NoPartyUpdates
PartyDetailAckGrp,1665,EncodedRejectText,DATA,N,PartyDetailAckGrp/NoPartyUpdates
PartyDetailAltIDGrp,1516,NoPartyDetailAltID,GROUP,N,PartyDetailAltIDGrp
PartyDetailAltIDGrp,1517,PartyDetailAltID,STRING,N,PartyDetailAltIDGrp/NoPartyDetailAltID
PartyDetailAltIDGrp,1518,PartyDetailAltIDSource,CHAR,N,PartyDetailAltIDGrp/NoPartyDetailAltID
PartyDetailAltSubGrp,1519,NoPartyDetailAltSubIDs,GROUP,N,PartyDetailAltSubGrp
PartyDetailAltSubGrp,1520,PartyDetailAltSubID,STRING,N,PartyDetailAltSubGrp/NoPartyDetailAltSubIDs
PartyDetailAltSubGrp,1521,PartyDetailAltSubIDType,INT,N,PartyDetailAltSubGrp/NoPartyDetailAltSubIDs
PartyDetailGrp,1671,NoPartyDetails,GROUP,N,PartyDetailGrp
PartyDetailGrp,1691,PartyDetailID,STRING,N,PartyDetailGrp/NoPartyDetails
PartyDetailGrp,1692,PartyDetailIDSource,CHAR,N,PartyDetailGrp/NoPartyDetails
PartyDetailGrp,1693,PartyDetailRole,INT,N,PartyDetailGrp/NoPartyDetails
PartyDetailGrp,1674,PartyDetailRoleQualifier,INT,N,PartyDetailGrp/NoPartyDetails
PartyDetailGrp,1672,PartyDetailStatus,INT,N,PartyDetailGrp/NoPartyDetails
PartyDetailSubGrp,1694,NoPartyDetailSubIDs,GROUP,N,PartyDetailSubGrp
PartyDetailSubGrp,1695,PartyDetailSubID,STRING,N,PartyDetailSubGrp/NoPartyDetailSubIDs
PartyDetailSubGrp,1696,PartyDetailSubIDType,INT,N,PartyDetailSubGrp/NoPartyDetailSubIDs
PartyDetailsUpdateGrp,1676,NoPartyUpdates,GROUP,N,PartyDetailsUpdateGrp
PartyDetailsUpdateGrp,1324,ListUpdateAction,CHAR,N,PartyDetailsUpdateGrp/NoPartyUpdates
PartyEntitlementAckGrp,1772,NoPartyEntitlements,GROUP,N,PartyEntitlementAckGrp
PartyEntitlementAckGrp,1324,ListUpdateAction,CHAR,N,PartyEntitlementAckGrp/NoPartyEntitlements
PartyEntitlementAckGrp,1883,EntitlementStatus,INT,N,PartyEntitlementAckGrp/NoPartyEntitlements
PartyEntitlementAckGrp,1884,EntitlementResult,INT,N,PartyEntitlementAckGrp/NoPartyEntitlements
PartyEntitlementAckGrp,1328,RejectText,STRING,N,PartyEntitlementAckGrp/NoPartyEntitlements
PartyEntitlementAckGrp,1664,EncodedRejectTextLen,LENGTH,N,PartyEntitlementAckGrp/NoPartyEntitlements
PartyEntitlementAckGrp,1665,EncodedRejectText,DATA,N,PartyEntitlementAckGrp/NoPartyEntitlements
PartyEntitlementAckGrp,1885,EntitlementRefID,STRING,N,PartyEntitlementAckGrp/NoPartyEntitlements
PartyEntitlementGrp,1772,NoPartyEntitlements,GROUP,N,PartyEntitlementGrp
PartyEntitlementGrp,1883,EntitlementStatus,INT,N,PartyEntitlementGrp/NoPartyEntitlements
PartyEntitlementUpdateGrp,1772,NoPartyEntitlements,GROUP,N,PartyEntitlementUpdateGrp
PartyEntitlementUpdateGrp,1324,ListUpdateAction,CHAR,N,PartyEntitlementUpdateGrp/NoPartyEntitlements
PartyEntitlementUpdateGrp,1883,EntitlementStatus,INT,N,PartyEntitlementUpdateGrp/NoPartyEntitlements
PartyEntitlementUpdateGrp,1885,EntitlementRefID,STRING,N,PartyEntitlementUpdateGrp/NoPartyEntitlements
PartyRelationshipGrp,1514,NoPartyRelationships,GROUP,N,PartyRelationshipGrp
PartyRelationshipGrp,1515,PartyRelationship,INT,N,PartyRelationshipGrp/NoPartyRelationships
PartyRiskLimitsAckGrp,1677,NoPartyRiskLimits,GROUP,N,PartyRiskLimitsAckGrp
PartyRiskLimitsAckGrp,1324,ListUpdateAction,CHAR,N,PartyRiskLimitsAckGrp/NoPartyRiskLimits
PartyRiskLimitsAckGrp,1763,RiskLimitStatus,INT,N,PartyRiskLimitsAckGrp/NoPartyRiskLimits
PartyRiskLimitsAckGrp,1764,RiskLimitResult,INT,N,PartyRiskLimitsAckGrp/NoPartyRiskLimits
PartyRiskLimitsAckGrp,1670,RiskLimitID,STRING,N,PartyRiskLimitsAckGrp/NoPartyRiskLimits
PartyRiskLimitsAckGrp,2339,RiskLimitCheckModelType,INT,N,PartyRiskLimitsAckGrp/NoPartyRiskLimits
PartyRiskLimitsAckGrp,1328,RejectText,STRING,N,PartyRiskLimitsAckGrp/NoPartyRiskLimits
PartyRiskLimitsAckGrp,1664,EncodedRejectTextLen,LENGTH,N,PartyRiskLimitsAckGrp/NoPartyRiskLimits
PartyRiskLimitsAckGrp,1665,EncodedRejectText,DATA,N,PartyRiskLimitsAckGrp/NoPartyRiskLimits
PartyRiskLimitsAckGrp,2355,PartyRiskLimitStatus,INT,N,PartyRiskLimitsAckGrp/NoPartyRiskLimits
PartyRiskLimitsGrp,1677,NoPartyRiskLimits,GROUP,N,PartyRiskLimitsGrp
PartyRiskLimitsGrp,1670,RiskLimitID,STRING,N,PartyRiskLimitsGrp/NoPartyRiskLimits
PartyRiskLimitsGrp,2339,RiskLimitCheckModelType,INT,N,PartyRiskLimitsGrp/NoPartyRiskLimits
PartyRiskLimitsGrp,2355,PartyRiskLimitStatus,INT,N,PartyRiskLimitsGrp/NoPartyRiskLimits
PartyRiskLimitsUpdateGrp,1677,NoPartyRiskLimits,GROUP,N,PartyRiskLimitsUpdateGrp
PartyRiskLimitsUpdateGrp,1324,ListUpdateAction,CHAR,N,PartyRiskLimitsUpdateGrp/NoPartyRiskLimits
PartyRiskLimitsUpdateGrp,1670,RiskLimitID,STRING,N,PartyRiskLimitsUpdateGrp/NoPartyRiskLimits
PartyRiskLimitsUpdateGrp,2339,RiskLimitCheckModelType,INT,N,PartyRiskLimitsUpdateGrp/NoPartyRiskLimits
PartyRiskLimitsUpdateGrp,2355,PartyRiskLimitStatus,INT,N,PartyRiskLimitsUpdateGrp/NoPartyRiskLimits
PayCollectGrp,1707,NoPayCollects,GROUP,N,PayCollectGrp
PayCollectGrp,1708,PayCollectType,STRING,N,PayCollectGrp/NoPayCollects
PayCollectGrp,1709,PayCollectCurrency,CURRENCY,N,PayCollectGrp/NoPayCollects
PayCollectGrp,2955,PayCollectCurrencyCodeSource,STRING,N,PayCollectGrp/NoPayCollects
PayCollectGrp,2094,PayCollectFXRate,FLOAT,N,PayCollectGrp/NoPayCollects
PayCollectGrp,2095,PayCollectFXRateCalc,CHAR,N,PayCollectGrp/NoPayCollects
PayCollectGrp,1710,PayAmount,AMT,N,PayCollectGrp/NoPayCollects
PayCollectGrp,1711,CollectAmount,AMT,N,PayCollectGrp/NoPayCollects
PayCollectGrp,1712,PayCollectMarketSegmentID,STRING,N,PayCollectGrp/NoPayCollects
PayCollectGrp,1713,PayCollectMarketID,STRING,N,PayCollectGrp/NoPayCollects
PaymentBusinessCenterGrp,40944,NoPaymentBusinessCenters,GROUP,N,PaymentBusinessCenterGrp
PaymentBusinessCenterGrp,40221,PaymentBusinessCenter,STRING,N,PaymentBusinessCenterGrp/NoPaymentBusinessCenters
PaymentGrp,40212,NoPayments,GROUP,N,PaymentGrp
PaymentGrp,40213,PaymentType,INT,N,PaymentGrp/NoPayments
PaymentGrp,40993,PaymentSubType,INT,N,PaymentGrp/NoPayments
PaymentGrp,40214,PaymentPaySide,INT,N,PaymentGrp/NoPayments
PaymentGrp,40215,PaymentReceiveSide,INT,N,PaymentGrp/NoPayments
PaymentGrp,43087,PaymentDesc,STRING,N,PaymentGrp/NoPayments
PaymentGrp,40216,PaymentCurrency,CURRENCY,N,PaymentGrp/NoPayments
PaymentGrp,40217,PaymentAmount,AMT,N,PaymentGrp/NoPayments
PaymentGrp,42598,PaymentAmountRelativeTo,INT,N,PaymentGrp/NoPayments
PaymentGrp,42599,PaymentAmountDeterminationMethod,STRING,N,PaymentGrp/NoPayments
PaymentGrp,43097,PaymentFixedRate,PERCENTAGE,N,PaymentGrp/NoPayments
PaymentGrp,43098,PaymentFloatingRateIndex,STRING,N,PaymentGrp/NoPayments
PaymentGrp,43100,PaymentFloatingRateIndexCurveUnit,STRING,N,PaymentGrp/NoPayments
PaymentGrp,43099,PaymentFloatingRateIndexCurvePeriod,INT,N,PaymentGrp/NoPayments
PaymentGrp,43101,PaymentFloatingRateSpread,PRICEOFFSET,N,PaymentGrp/NoPayments
PaymentGrp,43105,PaymentRateResetFrequencyUnit,STRING,N,PaymentGrp/NoPayments
PaymentGrp,43104,PaymentRateResetFrequencyPeriod,INT,N,PaymentGrp/NoPayments
PaymentGrp,43103,PaymentFrequencyUnit,STRING,N,PaymentGrp/NoPayments
PaymentGrp,43102,PaymentFrequencyPeriod,INT,N,PaymentGrp/NoPayments
PaymentGrp,40218,PaymentPrice,PRICE,N,PaymentGrp/NoPayments
PaymentGrp,40919,PaymentPriceType,INT,N,PaymentGrp/NoPayments
PaymentGrp,41155,PaymentUnitOfMeasure,STRING,N,PaymentGrp/NoPayments
PaymentGrp,40219,PaymentDateUnadjusted,LOCALMKTDATE,N,PaymentGrp/NoPayments
PaymentGrp,40220,PaymentBusinessDayConvention,INT,N,PaymentGrp/NoPayments
PaymentGrp,41156,PaymentDateRelativeTo,INT,N,PaymentGrp/NoPayments
PaymentGrp,41157,PaymentDateOffsetPeriod,INT,N,PaymentGrp/NoPayments
PaymentGrp,41158,PaymentDateOffsetUnit,STRING,N,PaymentGrp/NoPayments
PaymentGrp,41159,PaymentDateOffsetDayType,INT,N,PaymentGrp/NoPayments
PaymentGrp,40222,PaymentDateAdjusted,LOCALMKTDATE,N,PaymentGrp/NoPayments
PaymentGrp,41160,PaymentForwardStartType,INT,N,PaymentGrp/NoPayments
PaymentGrp,40224,PaymentDiscountFactor,FLOAT,N,PaymentGrp/NoPayments
PaymentGrp,40225,PaymentPresentValueAmount,AMT,N,PaymentGrp/NoPayments
PaymentGrp,40226,PaymentPresentValueCurrency,CURRENCY,N,PaymentGrp/NoPayments
PaymentGrp,40227,PaymentSettlStyle,INT,N,PaymentGrp/NoPayments
PaymentGrp,492,PaymentMethod,INT,N,PaymentGrp/NoPayments
PaymentGrp,41304,PaymentLegRefID,STRING,N,PaymentGrp/NoPayments
PaymentGrp,40229,PaymentText,STRING,N,PaymentGrp/NoPayments
PaymentGrp,40984,EncodedPaymentTextLen,LENGTH,N,PaymentGrp/NoPayments
PaymentGrp,40985,EncodedPaymentText,DATA,N,PaymentGrp/NoPayments
PaymentScheduleFixingDateBusinessCenterGrp,40977,NoPaymentScheduleFixingDateBusinessCenters,GROUP,N,PaymentScheduleFixingDateBusinessCenterGrp
PaymentScheduleFixingDateBusinessCenterGrp,40854,PaymentScheduleFixingDateBusinessCenter,STRING,N,PaymentScheduleFixingDateBusinessCenterGrp/NoPaymentScheduleFixingDateBusinessCenters
PaymentScheduleFixingDayGrp,41161,NoPaymentScheduleFixingDays,GROUP,N,PaymentScheduleFixingDayGrp
PaymentScheduleFixingDayGrp,41162,PaymentScheduleFixingDayOfWeek,INT,N,PaymentScheduleFixingDayGrp/NoPaymentScheduleFixingDays
PaymentScheduleFixingDayGrp,41163,PaymentScheduleFixingDayNumber,INT,N,PaymentScheduleFixingDayGrp/NoPaymentScheduleFixingDays
PaymentScheduleGrp,40828,NoPaymentSchedules,GROUP,N,PaymentScheduleGrp
PaymentScheduleGrp,40829,PaymentScheduleType,INT,N,PaymentScheduleGrp/NoPaymentSchedules
PaymentScheduleGrp,41164,PaymentScheduleXID,XID,N,PaymentScheduleGrp/NoPaymentSchedules
PaymentScheduleGrp,41165,PaymentScheduleXIDRef,XIDREF,N,PaymentScheduleGrp/NoPaymentSchedules
